turn,condition,treatment,treatment_label,transfer,return,default_transfer,default_return,earnings_transferrer,earnings_returner,total_earnings_transferrer,total_earnings_returner,link_condition,info_condition,total_time_transferrer,total_time_returner,workerId_transferrer,workerId_returner,machiv_transferrer,machiv_returner,age_transferrer,age_returner,pretest_tries_transferrer,pretest_tries_returner,prev_exp_transferrer,prev_exp_returner,clarity_transferrer,clarity_returner,tech_difficulties_transferrer,tech_difficulties_returner,educ_transferrer,educ_returner,gender_transferrer,gender_returner,lagged_transfer,lagged_avg_return,relationship,crelationship,conditionid
29,0,42,E,5,0,False,False,15,15,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2026,45
0,1,42,E,1,2,False,False,18,1,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,,,1770,2122,46
0,1,42,E,1,0,False,False,18,0,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,,,1765,2117,46
1,1,42,E,10,4,False,False,0,26,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,1,1,1769,2121,46
1,1,42,E,10,0,False,False,0,30,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,1,1,1768,2120,46
2,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,10,2,1766,2118,46
2,1,42,E,0,0,False,True,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,10,2,1767,2119,46
3,1,42,E,3,5,False,False,15,4,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
3,1,42,E,2,0,False,True,15,12,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
4,1,42,E,10,4,False,False,10,26,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,3,2,1769,2121,46
4,1,42,E,0,0,False,False,10,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,3,2,1768,2120,46
5,1,42,E,0,0,True,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,2,1766,2118,46
5,1,42,E,0,0,True,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,2,1767,2119,46
6,1,42,E,1,0,False,False,18,3,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
6,1,42,E,1,0,False,False,18,3,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
7,1,42,E,1,0,False,False,19,3,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,1,0,1769,2121,46
7,1,42,E,0,0,False,False,19,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,1,0,1768,2120,46
8,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
8,1,42,E,0,0,False,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
9,1,42,E,1,0,False,True,18,3,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
9,1,42,E,1,0,False,False,18,3,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
10,1,42,E,1,0,False,False,19,3,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,1,0,1769,2121,46
10,1,42,E,0,0,False,False,19,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,1,0,1768,2120,46
11,1,42,E,0,0,True,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
11,1,42,E,0,0,True,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
12,1,42,E,0,0,False,False,17,0,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
12,1,42,E,3,0,False,False,17,9,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
13,1,42,E,2,0,False,False,18,6,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,0,0,1769,2121,46
13,1,42,E,0,0,False,False,18,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,0,0,1768,2120,46
14,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
14,1,42,E,0,0,False,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
15,1,42,E,2,0,False,False,16,6,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
15,1,42,E,2,0,False,False,16,6,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
16,1,42,E,3,2,False,False,17,7,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,2,0,1769,2121,46
16,1,42,E,0,0,False,False,17,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,2,0,1768,2120,46
17,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,1,1766,2118,46
17,1,42,E,0,0,False,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,1,1767,2119,46
18,1,42,E,1,0,False,True,18,3,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
18,1,42,E,1,0,False,False,18,3,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
19,1,42,E,2,0,False,False,18,6,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,1,0,1769,2121,46
19,1,42,E,0,0,False,False,18,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,1,0,1768,2120,46
20,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
20,1,42,E,0,0,False,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
21,1,42,E,0,0,False,True,18,0,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
21,1,42,E,2,0,False,False,18,6,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
22,1,42,E,0,0,False,False,20,0,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,0,0,1769,2121,46
22,1,42,E,0,0,False,False,20,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,0,0,1768,2120,46
23,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
23,1,42,E,0,0,False,True,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
24,1,42,E,1,0,False,False,18,3,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
24,1,42,E,1,0,False,False,18,3,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
25,1,42,E,1,0,False,False,19,3,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,1,0,1769,2121,46
25,1,42,E,0,0,False,False,19,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,1,0,1768,2120,46
26,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
26,1,42,E,0,0,False,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
27,1,42,E,0,0,False,False,17,0,647,361,control,local,4717.0,3044.0,A3PKJ0CX86ZAWN,AAXYYH9MI3PJM,96,96,,,4,1,None,10,y,y,1,0,0,16,f,m,0,0,1770,2122,46
27,1,42,E,3,0,False,False,17,9,647,605,control,local,4717.0,4622.0,A3PKJ0CX86ZAWN,A1IU5OP7BBZHZ7,96,101,,,4,3,None,2,y,y,1,5,0,0,f,m,0,0,1765,2117,46
28,1,42,E,0,0,False,False,20,0,361,647,control,local,3044.0,4717.0,AAXYYH9MI3PJM,A3PKJ0CX86ZAWN,96,96,,,1,4,10,None,y,y,0,1,16,0,m,f,0,0,1769,2121,46
28,1,42,E,0,0,False,False,20,0,361,605,control,local,3044.0,4622.0,AAXYYH9MI3PJM,A1IU5OP7BBZHZ7,96,101,,,1,3,10,2,y,y,0,5,16,0,m,m,0,0,1768,2120,46
29,1,42,E,0,0,False,False,20,0,605,647,control,local,4622.0,4717.0,A1IU5OP7BBZHZ7,A3PKJ0CX86ZAWN,101,96,,,3,4,2,None,y,y,5,1,0,0,m,f,0,0,1766,2118,46
29,1,42,E,0,0,False,False,20,0,605,361,control,local,4622.0,3044.0,A1IU5OP7BBZHZ7,AAXYYH9MI3PJM,101,96,,,3,1,2,10,y,y,5,0,0,16,m,m,0,0,1767,2119,46
0,0,43,E,0,0,True,True,20,0,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,,,1853,2213,47
0,0,43,E,0,0,True,False,20,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,,,1854,2214,47
1,0,43,E,1,0,False,True,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2212,47
1,0,43,E,1,0,False,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2211,47
2,0,43,E,0,0,False,True,18,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
2,0,43,E,2,0,False,True,18,6,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
3,0,43,E,5,0,False,True,10,15,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
3,0,43,E,5,0,False,False,10,15,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
4,0,43,E,1,0,True,True,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,5,0,1852,2212,47
4,0,43,E,1,0,True,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,5,0,1851,2211,47
5,0,43,E,0,0,False,True,19,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
5,0,43,E,1,0,False,True,19,3,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
6,0,43,E,1,0,False,True,19,3,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
6,0,43,E,0,0,False,True,19,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
7,0,43,E,1,1,True,False,18,2,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,1,0,1852,2212,47
7,0,43,E,1,0,True,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,1,0,1851,2211,47
8,0,43,E,0,0,True,True,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
8,0,43,E,0,0,True,True,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
9,0,43,E,10,0,False,True,10,30,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
9,0,43,E,0,0,False,True,10,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
10,0,43,E,1,1,True,False,18,2,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,10,0,1852,2212,47
10,0,43,E,1,0,True,True,18,6,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,10,0,1851,2211,47
11,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
11,0,43,E,0,0,False,True,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
12,0,43,E,5,0,False,True,15,15,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
12,0,43,E,0,0,False,False,15,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
13,0,43,E,1,0,True,False,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,5,0,1852,2212,47
13,0,43,E,1,0,True,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,5,0,1851,2211,47
14,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
14,0,43,E,0,0,False,True,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
15,0,43,E,0,0,False,True,20,0,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
15,0,43,E,0,0,False,True,20,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
16,0,43,E,1,0,True,False,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2212,47
16,0,43,E,1,0,True,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2211,47
17,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
17,0,43,E,0,0,False,True,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
18,0,43,E,0,0,False,True,20,0,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
18,0,43,E,0,0,False,False,20,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
19,0,43,E,1,0,True,False,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2212,47
19,0,43,E,1,0,True,True,18,6,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2211,47
20,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
20,0,43,E,0,0,False,True,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
21,0,43,E,0,0,False,True,20,0,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
21,0,43,E,0,0,False,True,20,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
22,0,43,E,1,0,False,False,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2212,47
22,0,43,E,1,0,False,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2211,47
23,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
23,0,43,E,0,0,False,False,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
24,0,43,E,0,0,True,False,20,0,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
24,0,43,E,0,0,True,False,20,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
25,0,43,E,1,0,True,False,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2212,47
25,0,43,E,1,0,True,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2211,47
26,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,1,0,1855,2215,47
26,0,43,E,0,0,False,True,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,1,0,1850,2210,47
27,0,43,E,0,0,False,False,20,0,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,0,0,1853,2213,47
27,0,43,E,0,0,False,False,20,0,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,0,0,1854,2214,47
28,0,43,E,0,0,False,False,20,0,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2212,47
28,0,43,E,0,0,False,False,20,0,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2211,47
29,0,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,0,0,1855,2215,47
29,0,43,E,0,0,False,False,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,0,0,1850,2210,47
0,1,43,E,0,0,False,False,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,,,1850,2305,48
0,1,43,E,0,0,False,False,20,0,487,445,control,local,12058.0,3792.0,AX6JQ37WUHFSH,A35CSDNQYK408H,102,,,,2,4,None,,y,,0,,15,,m,,,,1855,2310,48
1,1,43,E,1,0,False,False,18,3,569,487,control,local,5044.0,12058.0,AHQ4263U8ALYL,AX6JQ37WUHFSH,101,102,,,4,2,20+,None,y,y,2,0,16,15,m,m,0,0,1851,2306,48
1,1,43,E,1,0,False,False,18,3,569,445,control,local,5044.0,3792.0,AHQ4263U8ALYL,A35CSDNQYK408H,101,,,,4,4,20+,,y,,2,,16,,m,,0,0,1852,2307,48
2,1,43,E,5,0,False,False,10,15,445,487,control,local,3792.0,12058.0,A35CSDNQYK408H,AX6JQ37WUHFSH,,102,,,4,2,,None,,y,,0,,15,,m,1,0,1854,2309,48
2,1,43,E,5,0,False,True,10,30,445,569,control,local,3792.0,5044.0,A35CSDNQYK408H,AHQ4263U8ALYL,,101,,,4,4,,20+,,y,,2,,16,,m,1,0,1853,2308,48
3,1,43,E,0,0,False,False,20,0,487,569,control,local,12058.0,5044.0,AX6JQ37WUHFSH,AHQ4263U8ALYL,102,101,,,2,4,None,20+,y,y,0,2,15,16,m,m,5,0,1850,2305,48
